customer_id,city,segment,credit_tier,income
58344,Konya,Bireysel,2,83600
58345,Izmir,Kurumsal,2,122141
58346,Izmir,KOBI,3,158514
58347,Adana,KOBI,5,165148
58348,Antalya,KOBI,2,96918
58349,Antalya,KOBI,4,91089
58350,Antalya,KOBI,3,75393
58351,Ankara,KOBI,4,127867
58352,Antalya,KOBI,1,81848
58353,Adana,KOBI,3,94070
58354,Ankara,Kurumsal,5,112423
58355,Ankara,KOBI,4,111283
58356,Konya,KOBI,4,84737
58357,Bursa,KOBI,3,97621
58358,Konya,KOBI,1,85404
58359,Ankara,Bireysel,3,79188
58360,Ankara,Kurumsal,4,74369
58361,Izmir,Kurumsal,3,63210
58362,Izmir,KOBI,2,109047
58363,Ankara,KOBI,2,93983
58364,Istanbul,KOBI,4,71611
58365,Istanbul,KOBI,2,69302
58366,Ankara,Kurumsal,4,68911
58367,Antalya,KOBI,3,84696
58368,Izmir,Kurumsal,1,128141
58369,Adana,KOBI,4,82967
58370,Antalya,KOBI,3,113940
58371,Ankara,KOBI,3,139013
58372,Adana,Kurumsal,3,104211
58373,Ankara,Kurumsal,4,80878
58374,Konya,KOBI,3,97762
58375,Istanbul,Kurumsal,1,98916
58376,Adana,Kurumsal,3,143190
58377,Istanbul,Kurumsal,3,56690
58378,Izmir,Kurumsal,4,127890
58379,Konya,KOBI,4,56423
58380,Antalya,Kurumsal,1,120291
58381,Izmir,Bireysel,3,89767
58382,Konya,Kurumsal,5,145646
58383,Istanbul,Bireysel,4,116842
58384,Adana,KOBI,4,114337
58385,Adana,Kurumsal,2,76455
58386,Adana,Kurumsal,5,145132
58387,Ankara,KOBI,4,170376
58388,Bursa,KOBI,3,150286
58389,Izmir,Kurumsal,3,74922
58390,Bursa,Bireysel,1,95253
58391,Izmir,Kurumsal,4,70286
58392,Istanbul,Kurumsal,4,84761
58393,Antalya,Kurumsal,1,107088
58394,Ankara,Kurumsal,3,118240
58395,Adana,Kurumsal,5,113327
58396,Bursa,Kurumsal,1,56980
58397,Ankara,Bireysel,1,99091
58398,Konya,Kurumsal,1,112939
58399,Konya,Bireysel,3,123716
58400,Izmir,Bireysel,2,110704
58401,Konya,Bireysel,3,112216
58402,Bursa,Kurumsal,2,94046
58403,Konya,Kurumsal,3,106796
58404,Istanbul,Kurumsal,4,164615
58405,Adana,KOBI,3,130173
58406,Izmir,Kurumsal,2,109118
58407,Istanbul,KOBI,4,118218
58408,Istanbul,Bireysel,4,101896
58409,Konya,KOBI,3,101774
58410,Bursa,Kurumsal,3,123760
58411,Istanbul,Bireysel,2,85026
58412,Istanbul,KOBI,2,96763
58413,Konya,KOBI,1,65747
58414,Bursa,Kurumsal,3,119406
58415,Bursa,KOBI,3,126740
58416,Konya,KOBI,4,115077
58417,Istanbul,Kurumsal,3,94142
58418,Izmir,KOBI,5,98895
58419,Konya,Kurumsal,4,103672
58420,Ankara,KOBI,1,127372
58421,Bursa,KOBI,4,125911
58422,Adana,KOBI,1,64132
58423,Ankara,Kurumsal,3,78044
58424,Istanbul,Kurumsal,5,110861
58425,Konya,Bireysel,2,66537
58426,Konya,Bireysel,2,122965
58427,Antalya,KOBI,3,93115
58428,Antalya,Bireysel,2,117679
58429,Adana,Bireysel,3,100855
58430,Antalya,Kurumsal,3,97531
58431,Adana,KOBI,2,72823
58432,Konya,KOBI,3,86313
58433,Konya,Kurumsal,3,97117
58434,Antalya,Bireysel,4,96288
58435,Adana,KOBI,3,118105
58436,Adana,KOBI,2,83931
58437,Bursa,Bireysel,2,99259
58438,Ankara,Kurumsal,1,137611
58439,Ankara,Bireysel,4,120538
58440,Izmir,KOBI,3,102621
58441,Izmir,KOBI,3,63548
58442,Ankara,KOBI,4,65657
58443,Izmir,Bireysel,5,115934
58444,Adana,KOBI,1,118495
58445,Istanbul,Kurumsal,4,51374
58446,Ankara,Bireysel,3,117494
58447,Ankara,Bireysel,3,85947
58448,Istanbul,Bireysel,5,89865
58449,Istanbul,Kurumsal,4,122222
58450,Izmir,Kurumsal,2,118309
58451,Antalya,Bireysel,2,97532
58452,Konya,KOBI,4,117205
58453,Adana,Kurumsal,1,90912
58454,Izmir,Kurumsal,3,80254
58455,Antalya,Kurumsal,4,131498
58456,Adana,KOBI,2,133144
58457,Ankara,Kurumsal,5,83911
58458,Adana,Kurumsal,5,86655
58459,Konya,Kurumsal,3,122283
58460,Adana,Kurumsal,3,82663
58461,Ankara,Kurumsal,2,120020
58462,Ankara,Bireysel,4,74388
58463,Konya,Bireysel,2,92833
58464,Bursa,KOBI,4,124464
58465,Istanbul,Bireysel,5,75773
58466,Konya,Kurumsal,2,85301
58467,Adana,Bireysel,4,109406
58468,Adana,KOBI,5,55045
58469,Ankara,Kurumsal,1,101821
58470,Bursa,Kurumsal,4,129030
58471,Izmir,Kurumsal,4,121619
58472,Konya,KOBI,2,98759
58473,Ankara,Kurumsal,5,100515
58474,Ankara,Bireysel,5,137295
58475,Bursa,Kurumsal,3,134264
58476,Istanbul,KOBI,4,97635
58477,Antalya,KOBI,4,84259
58478,Antalya,KOBI,1,121432
58479,Istanbul,Bireysel,4,128264
58480,Bursa,Bireysel,3,134468
58481,Konya,Kurumsal,3,114590
58482,Adana,Bireysel,3,91097
58483,Antalya,Kurumsal,2,58251
58484,Konya,Bireysel,4,148456
58485,Ankara,KOBI,2,140070
58486,Adana,KOBI,1,80825
58487,Bursa,Kurumsal,2,104767
58488,Adana,KOBI,2,94480
58489,Antalya,KOBI,4,101655
58490,Ankara,KOBI,1,89990
58491,Izmir,Bireysel,2,117288
58492,Ankara,KOBI,5,71648
58493,Konya,Bireysel,4,90153
58494,Antalya,Kurumsal,4,121837
58495,Istanbul,Bireysel,3,50661
58496,Ankara,Bireysel,5,107713
58497,Bursa,KOBI,5,86305
58498,Ankara,KOBI,1,140383
58499,Konya,Bireysel,5,108227
58500,Konya,Bireysel,4,80324
58501,Izmir,Kurumsal,3,136300
58502,Istanbul,KOBI,4,100544
58503,Izmir,Kurumsal,5,103281
58504,Izmir,KOBI,4,122182
58505,Ankara,Bireysel,2,84855
58506,Adana,Kurumsal,3,136182
58507,Bursa,Bireysel,2,114426
58508,Konya,Kurumsal,4,83968
58509,Konya,KOBI,3,89188
58510,Bursa,Bireysel,4,68590
58511,Antalya,KOBI,2,107693
58512,Antalya,Kurumsal,4,95555
58513,Izmir,Bireysel,4,107817
58514,Konya,Kurumsal,3,57457
58515,Istanbul,Kurumsal,5,86902
58516,Ankara,KOBI,3,75447
58517,Konya,Bireysel,3,112324
58518,Konya,Kurumsal,2,84954
58519,Bursa,Kurumsal,4,111758
58520,Izmir,KOBI,3,86673
58521,Antalya,Kurumsal,2,140652
58522,Bursa,Bireysel,3,101289
58523,Bursa,Bireysel,5,122896
58524,Izmir,Bireysel,1,97165
58525,Konya,KOBI,2,123071
58526,Ankara,Bireysel,2,80675
58527,Izmir,KOBI,1,98950
58528,Izmir,KOBI,5,88373
58529,Antalya,Bireysel,3,146715
58530,Antalya,Kurumsal,4,70284
58531,Bursa,Bireysel,3,151756
58532,Antalya,Bireysel,4,65642
58533,Konya,Kurumsal,3,118399
58534,Istanbul,Kurumsal,3,84453
58535,Antalya,KOBI,4,106371
58536,Bursa,Bireysel,2,95728
58537,Ankara,KOBI,2,79238
58538,Konya,Kurumsal,3,102026
58539,Antalya,KOBI,3,89572
58540,Antalya,Kurumsal,4,114284
58541,Bursa,KOBI,3,74862
58542,Konya,Bireysel,5,111811
58543,Izmir,Bireysel,4,121602
58544,Konya,Bireysel,5,97293
58545,Izmir,KOBI,2,66929
58546,Konya,Kurumsal,3,143307
58547,Izmir,Kurumsal,4,111674
58548,Ankara,KOBI,4,81973
58549,Istanbul,Bireysel,4,112346
58550,Izmir,KOBI,3,58108
58551,Adana,Kurumsal,4,129409
58552,Istanbul,Bireysel,2,153112
58553,Antalya,Kurumsal,5,120602
58554,Izmir,KOBI,3,74923
58555,Izmir,Kurumsal,4,50273
58556,Izmir,Kurumsal,3,134100
58557,Ankara,Kurumsal,4,96313
58558,Izmir,Kurumsal,1,90214
58559,Istanbul,Kurumsal,5,129124
58560,Izmir,Kurumsal,1,85240
58561,Istanbul,Kurumsal,5,119057
58562,Antalya,Kurumsal,4,100593
58563,Ankara,KOBI,5,106173
58564,Izmir,Kurumsal,1,140731
58565,Antalya,Kurumsal,2,87777
58566,Izmir,Bireysel,3,85492
58567,Antalya,KOBI,5,94944
58568,Antalya,KOBI,2,69927
58569,Konya,Kurumsal,2,123410
58570,Ankara,Kurumsal,2,120088
58571,Istanbul,Kurumsal,2,99766
58572,Istanbul,KOBI,3,76897
58573,Bursa,Kurumsal,1,31370
58574,Adana,Bireysel,5,79157
58575,Konya,Bireysel,1,94221
58576,Izmir,KOBI,3,52521
58577,Izmir,KOBI,2,162362
58578,Izmir,Bireysel,5,110387
58579,Adana,Bireysel,3,113610
58580,Bursa,Kurumsal,3,96250
58581,Adana,Bireysel,4,118438
58582,Antalya,KOBI,4,92478
58583,Konya,Bireysel,1,95950
58584,Istanbul,KOBI,2,135124
58585,Antalya,Bireysel,3,127449
58586,Izmir,KOBI,2,99726
58587,Konya,KOBI,3,150561
58588,Bursa,KOBI,4,97949
58589,Adana,KOBI,1,87355
58590,Istanbul,Kurumsal,1,103173
58591,Adana,Bireysel,3,107522
58592,Adana,Kurumsal,1,70189
58593,Bursa,Kurumsal,3,112187
58594,Antalya,Bireysel,3,152866
58595,Konya,Bireysel,4,123751
58596,Ankara,KOBI,3,116601
58597,Ankara,Kurumsal,3,112010
58598,Izmir,Kurumsal,3,75053
58599,Ankara,KOBI,3,75088
58600,Antalya,Kurumsal,2,104077
58601,Ankara,Kurumsal,3,89295
58602,Ankara,KOBI,5,63833
58603,Istanbul,KOBI,3,91235
58604,Bursa,Kurumsal,4,111267
58605,Izmir,KOBI,3,114507
58606,Izmir,Kurumsal,3,79180
58607,Bursa,Bireysel,4,98852
58608,Istanbul,KOBI,2,110369
58609,Konya,Kurumsal,4,68293
58610,Konya,KOBI,3,80689
58611,Ankara,Bireysel,2,99670
58612,Istanbul,Kurumsal,3,77269
58613,Bursa,Bireysel,2,91801
58614,Istanbul,Kurumsal,4,162394
58615,Konya,Kurumsal,1,62319
58616,Konya,Kurumsal,2,135616
58617,Konya,KOBI,3,108541
58618,Adana,Bireysel,2,69399
58619,Izmir,Bireysel,2,116964
58620,Istanbul,Bireysel,3,101072
58621,Antalya,Kurumsal,5,130133
58622,Konya,Bireysel,5,116512
58623,Antalya,Bireysel,5,104908
58624,Izmir,Kurumsal,4,92338
58625,Bursa,Bireysel,2,129222
58626,Antalya,Kurumsal,4,90199
58627,Bursa,KOBI,1,64995
58628,Ankara,KOBI,3,52603
58629,Antalya,Bireysel,3,69100
58630,Bursa,KOBI,3,120074
58631,Adana,Kurumsal,5,90919
58632,Konya,Bireysel,4,80699
58633,Adana,Bireysel,1,89160
58634,Adana,KOBI,4,120736
58635,Ankara,Kurumsal,3,115832
58636,Izmir,KOBI,2,104050
58637,Konya,Bireysel,2,85005
58638,Ankara,KOBI,4,90236
58639,Istanbul,KOBI,5,96691
58640,Konya,Bireysel,1,77633
58641,Istanbul,Kurumsal,5,97237
58642,Antalya,Bireysel,2,76330
58643,Ankara,Bireysel,3,109145
58644,Istanbul,KOBI,1,111954
58645,Izmir,Kurumsal,2,127930
58646,Bursa,Kurumsal,3,106511
58647,Bursa,KOBI,4,105719
58648,Istanbul,Bireysel,2,79106
58649,Konya,Kurumsal,3,98812
58650,Konya,Kurumsal,2,74436
58651,Ankara,Bireysel,5,57392
58652,Izmir,Bireysel,2,93371
58653,Izmir,Bireysel,2,87405
58654,Antalya,KOBI,5,115285
58655,Istanbul,Bireysel,4,75957
58656,Ankara,Bireysel,3,170337
58657,Bursa,KOBI,2,88001
58658,Konya,Kurumsal,5,98241
58659,Ankara,Bireysel,4,85828
58660,Istanbul,Kurumsal,3,119445
58661,Istanbul,KOBI,3,94655
58662,Konya,Kurumsal,4,75518
58663,Antalya,Bireysel,4,54163
58664,Konya,KOBI,2,114347
58665,Istanbul,Kurumsal,5,116245
58666,Adana,KOBI,3,108568
58667,Izmir,Kurumsal,2,94618
58668,Izmir,Bireysel,3,92019
58669,Bursa,KOBI,5,119437
58670,Bursa,KOBI,4,97473
58671,Ankara,KOBI,4,128113
58672,Bursa,Bireysel,2,97523
58673,Konya,Kurumsal,3,96616
58674,Izmir,Kurumsal,3,109271
58675,Ankara,Bireysel,4,134793
58676,Adana,Kurumsal,3,129418
58677,Antalya,KOBI,3,98794
58678,Izmir,Bireysel,2,90656
58679,Ankara,Bireysel,1,69792
58680,Izmir,KOBI,2,117301
58681,Ankara,Bireysel,3,55404
58682,Istanbul,Kurumsal,1,142630
58683,Izmir,KOBI,4,121078
58684,Istanbul,Bireysel,2,81350
58685,Bursa,Bireysel,3,130772
58686,Izmir,Kurumsal,3,113704
58687,Ankara,Kurumsal,3,111692
58688,Ankara,Kurumsal,2,93326
58689,Konya,Bireysel,4,113816
58690,Ankara,Bireysel,3,64580
58691,Konya,KOBI,3,101571
58692,Konya,Bireysel,3,83003
58693,Adana,KOBI,2,92798
58694,Istanbul,KOBI,3,82777
58695,Izmir,KOBI,4,84057
58696,Ankara,KOBI,2,132211
58697,Izmir,KOBI,4,64178
58698,Konya,KOBI,3,110216
58699,Bursa,KOBI,2,71732
58700,Istanbul,Kurumsal,2,133037
58701,Bursa,Kurumsal,2,110695
58702,Izmir,Bireysel,2,64882
58703,Izmir,Bireysel,1,108366
58704,Izmir,KOBI,2,82603
58705,Bursa,KOBI,3,105671
58706,Izmir,Kurumsal,3,66789
58707,Konya,Bireysel,2,130774
58708,Adana,KOBI,3,50064
58709,Adana,KOBI,2,79810
58710,Istanbul,Kurumsal,2,72950
58711,Ankara,KOBI,3,109481
58712,Antalya,KOBI,5,87687
58713,Bursa,KOBI,2,95390
58714,Adana,KOBI,2,83961
58715,Izmir,KOBI,2,65788
58716,Adana,Bireysel,2,94286
58717,Istanbul,KOBI,4,67427
58718,Adana,Bireysel,3,54199
58719,Istanbul,Kurumsal,2,115647
58720,Bursa,Kurumsal,4,69023
58721,Izmir,Kurumsal,3,136427
58722,Antalya,Bireysel,3,135441
58723,Bursa,Kurumsal,2,122142
58724,Bursa,KOBI,2,71605
58725,Adana,Kurumsal,3,153040
58726,Antalya,Kurumsal,2,41188
58727,Adana,Kurumsal,3,77924
58728,Adana,Bireysel,3,120830
58729,Adana,KOBI,2,118867
58730,Ankara,Bireysel,1,81871
58731,Konya,Bireysel,5,80358
58732,Konya,Bireysel,2,94615
58733,Adana,Kurumsal,4,97825
58734,Adana,KOBI,3,88263
58735,Bursa,Bireysel,3,141449
58736,Adana,Bireysel,1,82909
58737,Antalya,Bireysel,3,136661
58738,Istanbul,KOBI,5,110148
58739,Konya,Kurumsal,4,125479
58740,Izmir,KOBI,2,62627
58741,Izmir,KOBI,4,125699
58742,Adana,Kurumsal,2,124815
58743,Antalya,Kurumsal,1,83349
58744,Antalya,Bireysel,3,121198
58745,Bursa,Kurumsal,5,63002
58746,Istanbul,KOBI,1,88134
58747,Istanbul,Kurumsal,4,129177
58748,Bursa,Bireysel,4,95450
58749,Bursa,Bireysel,2,93394
58750,Konya,Kurumsal,4,135113
58751,Izmir,Kurumsal,2,51162
58752,Antalya,Kurumsal,5,95558
58753,Bursa,Bireysel,3,98349
58754,Bursa,Kurumsal,2,80081
58755,Konya,KOBI,2,134353
58756,Antalya,KOBI,4,77248
58757,Adana,Bireysel,3,77561
58758,Konya,KOBI,2,38193
58759,Adana,KOBI,2,127768
58760,Konya,Bireysel,4,91766
58761,Antalya,Bireysel,4,91810
58762,Antalya,Kurumsal,3,94669
58763,Adana,Bireysel,4,129831
58764,Istanbul,Kurumsal,4,140321
58765,Ankara,Kurumsal,3,56688
58766,Izmir,KOBI,2,88426
58767,Bursa,Bireysel,3,71620
58768,Bursa,Kurumsal,2,94408
58769,Konya,KOBI,3,97723
58770,Izmir,KOBI,2,57032
58771,Istanbul,KOBI,3,109216
58772,Istanbul,Bireysel,4,88770
58773,Ankara,Bireysel,4,119512
58774,Adana,Bireysel,4,100757
58775,Konya,Bireysel,4,57094
58776,Adana,Kurumsal,3,115365
58777,Bursa,KOBI,2,66498
58778,Konya,KOBI,2,69212
58779,Izmir,KOBI,4,92080
58780,Istanbul,Bireysel,4,92872
58781,Izmir,KOBI,5,56163
58782,Konya,Bireysel,3,96305
58783,Antalya,KOBI,3,97775
58784,Istanbul,Kurumsal,2,96797
58785,Konya,Bireysel,3,57800
58786,Izmir,KOBI,1,103597
58787,Adana,Bireysel,5,115488
58788,Konya,KOBI,5,66335
58789,Antalya,Bireysel,4,73111
58790,Ankara,Bireysel,2,119683
58791,Izmir,KOBI,4,139499
58792,Izmir,Kurumsal,3,95840
58793,Istanbul,Bireysel,4,88760
58794,Izmir,Bireysel,2,104955
58795,Istanbul,KOBI,2,133908
58796,Bursa,KOBI,5,78749
58797,Istanbul,Kurumsal,1,87899
58798,Ankara,Bireysel,4,87243
58799,Konya,Kurumsal,3,64582
58800,Izmir,Bireysel,4,121319
58801,Antalya,KOBI,2,106528
58802,Izmir,Kurumsal,3,49568
58803,Ankara,Kurumsal,2,99716
58804,Istanbul,KOBI,3,141556
58805,Istanbul,KOBI,3,106885
58806,Konya,Bireysel,1,140099
58807,Antalya,KOBI,4,85996
58808,Izmir,KOBI,4,124154
58809,Bursa,Kurumsal,3,132873
58810,Bursa,Bireysel,1,98181
58811,Bursa,Bireysel,2,89721
58812,Ankara,Bireysel,4,127499
58813,Adana,Bireysel,4,113501
58814,Bursa,Kurumsal,2,123850
58815,Izmir,KOBI,1,110327
58816,Bursa,Kurumsal,1,98008
58817,Antalya,KOBI,3,97781
58818,Izmir,KOBI,3,91130
58819,Ankara,KOBI,1,110006
58820,Istanbul,Bireysel,3,95566
58821,Bursa,Kurumsal,3,106334
58822,Izmir,Bireysel,3,80182
58823,Izmir,Bireysel,2,78709
58824,Istanbul,KOBI,4,114603
58825,Ankara,Bireysel,1,109711
58826,Ankara,Kurumsal,3,89251
58827,Istanbul,Bireysel,3,134422
58828,Bursa,Bireysel,2,79473
58829,Istanbul,Bireysel,4,110933
58830,Bursa,Bireysel,3,111442
58831,Adana,Bireysel,1,101337
58832,Bursa,Kurumsal,4,131654
58833,Adana,KOBI,4,140681
58834,Antalya,KOBI,5,71230
58835,Adana,Kurumsal,3,43122
58836,Konya,Kurumsal,1,87770
58837,Antalya,KOBI,3,75426
58838,Istanbul,Kurumsal,1,89072
58839,Bursa,Kurumsal,3,145488
58840,Bursa,KOBI,1,167414
58841,Istanbul,KOBI,1,76295
58842,Izmir,KOBI,2,105606
58843,Adana,Bireysel,3,105042
58844,Izmir,Bireysel,4,108643
58845,Adana,Bireysel,4,65737
58846,Bursa,KOBI,5,130894
58847,Istanbul,Kurumsal,2,122548
58848,Ankara,KOBI,3,87999
58849,Adana,KOBI,5,130769
58850,Izmir,Kurumsal,2,63952
58851,Istanbul,KOBI,4,57668
58852,Adana,KOBI,5,106621
58853,Istanbul,Kurumsal,4,110781
58854,Antalya,Bireysel,1,95904
58855,Istanbul,Kurumsal,4,127683
58856,Antalya,KOBI,2,83562
58857,Bursa,Bireysel,4,130109
58858,Bursa,Kurumsal,3,119702
58859,Ankara,Kurumsal,2,146571
58860,Bursa,Kurumsal,3,55677
58861,Adana,KOBI,5,87841
58862,Adana,KOBI,2,77344
58863,Adana,Kurumsal,3,119423
58864,Antalya,KOBI,4,139325
58865,Ankara,Kurumsal,4,90699
58866,Antalya,Kurumsal,2,114984
58867,Adana,Bireysel,3,136090
58868,Izmir,Bireysel,3,108155
58869,Izmir,Bireysel,4,117536
58870,Bursa,KOBI,5,50418
58871,Bursa,KOBI,1,139146
58872,Antalya,Kurumsal,5,92530
58873,Ankara,Bireysel,2,166743
58874,Bursa,Bireysel,5,78729
58875,Izmir,Bireysel,1,111864
58876,Izmir,Kurumsal,3,120638
58877,Bursa,KOBI,5,37461
58878,Ankara,Kurumsal,2,144435
58879,Adana,Kurumsal,4,118577
58880,Istanbul,Bireysel,2,62638
58881,Ankara,Kurumsal,4,109243
58882,Antalya,KOBI,2,109098
58883,Ankara,Bireysel,5,96640
58884,Istanbul,Kurumsal,4,85098
58885,Bursa,Bireysel,3,98299
58886,Bursa,Bireysel,5,121533
58887,Adana,Kurumsal,2,120521
58888,Konya,KOBI,1,100212
58889,Istanbul,Kurumsal,5,105716
58890,Adana,Bireysel,5,96824
58891,Antalya,KOBI,2,75675
58892,Istanbul,Bireysel,4,98567
58893,Antalya,KOBI,3,81635
58894,Ankara,KOBI,2,75111
58895,Antalya,Bireysel,3,39523
58896,Bursa,Kurumsal,5,89779
58897,Izmir,KOBI,3,119636
58898,Ankara,Kurumsal,3,130577
58899,Ankara,Bireysel,4,111154
58900,Adana,Kurumsal,2,67612
58901,Izmir,Kurumsal,3,96132
58902,Bursa,Bireysel,2,71127
58903,Ankara,KOBI,4,147735
58904,Adana,KOBI,5,90318
58905,Izmir,Kurumsal,2,87642
58906,Istanbul,Kurumsal,4,123071
58907,Antalya,Bireysel,3,99022
58908,Konya,Kurumsal,4,126791
58909,Istanbul,KOBI,2,71921
58910,Adana,Bireysel,5,102225
58911,Istanbul,Bireysel,3,112681
58912,Bursa,Kurumsal,5,34552
58913,Antalya,Kurumsal,3,82933
58914,Bursa,KOBI,3,84654
58915,Adana,Kurumsal,2,101380
58916,Ankara,Bireysel,5,92246
58917,Istanbul,Kurumsal,3,107401
58918,Istanbul,Bireysel,4,94138
58919,Istanbul,KOBI,2,128685
58920,Istanbul,Kurumsal,4,152767
58921,Ankara,Kurumsal,2,62486
58922,Adana,Bireysel,4,100617
58923,Adana,Kurumsal,2,127158
58924,Antalya,KOBI,1,82426
58925,Konya,KOBI,3,106996
58926,Konya,KOBI,4,90504
58927,Bursa,KOBI,4,74914
58928,Ankara,Kurumsal,2,74580
58929,Adana,Kurumsal,2,38226
58930,Konya,Kurumsal,4,104149
58931,Konya,KOBI,1,105795
58932,Istanbul,KOBI,2,76204
58933,Bursa,Kurumsal,2,93004
58934,Izmir,KOBI,3,63943
58935,Adana,Kurumsal,3,113313
58936,Adana,Bireysel,4,89985
58937,Konya,KOBI,5,119264
58938,Ankara,Kurumsal,3,91946
58939,Antalya,Kurumsal,4,75307
58940,Konya,Kurumsal,2,86602
58941,Bursa,Bireysel,5,137702
58942,Bursa,Bireysel,1,152401
58943,Izmir,KOBI,2,62324
58944,Konya,KOBI,4,122642
58945,Bursa,Kurumsal,1,72293
58946,Adana,KOBI,2,81002
58947,Bursa,Kurumsal,2,105224
58948,Istanbul,Kurumsal,3,112233
58949,Izmir,KOBI,3,81794
58950,Adana,Kurumsal,5,115253
58951,Izmir,KOBI,5,129605
58952,Adana,Bireysel,4,118211
58953,Ankara,Bireysel,4,75844
58954,Adana,KOBI,4,88882
58955,Antalya,KOBI,1,121881
58956,Adana,KOBI,3,138784
58957,Istanbul,Kurumsal,2,68226
58958,Konya,Bireysel,3,107569
58959,Konya,Bireysel,2,118357
58960,Ankara,Bireysel,1,65087
58961,Izmir,Bireysel,2,125472
58962,Ankara,KOBI,2,152871
58963,Bursa,KOBI,3,116595
58964,Bursa,KOBI,4,114142
58965,Antalya,KOBI,4,81219
58966,Antalya,KOBI,4,87741
58967,Ankara,Bireysel,1,83819
58968,Izmir,KOBI,2,77889
58969,Ankara,KOBI,3,93946
58970,Bursa,KOBI,3,107729
58971,Istanbul,Kurumsal,3,78560
58972,Konya,KOBI,5,91314
58973,Adana,Bireysel,1,107973
58974,Bursa,KOBI,2,47080
58975,Izmir,Kurumsal,5,123731
58976,Adana,Kurumsal,3,105326
58977,Bursa,Kurumsal,2,105667
58978,Antalya,Kurumsal,3,128908
58979,Adana,Bireysel,2,123453
58980,Ankara,Kurumsal,5,115182
58981,Konya,Kurumsal,4,106991
58982,Bursa,Kurumsal,2,99755
58983,Istanbul,KOBI,4,85477
58984,Konya,Bireysel,4,75980
58985,Izmir,Kurumsal,4,109683
58986,Bursa,Bireysel,4,109852
58987,Adana,KOBI,4,103528
58988,Izmir,Kurumsal,1,66399
58989,Bursa,Bireysel,4,33619
58990,Istanbul,Bireysel,2,101389
58991,Bursa,Bireysel,3,54152
58992,Antalya,KOBI,2,107947
58993,Antalya,KOBI,3,148716
58994,Antalya,KOBI,5,108280
58995,Ankara,Bireysel,1,89086
58996,Istanbul,KOBI,3,73854
58997,Konya,Bireysel,1,85582
58998,Ankara,Bireysel,3,99077
58999,Bursa,Bireysel,4,126822
59000,Izmir,Kurumsal,3,103506
59001,Konya,Kurumsal,4,92707
59002,Bursa,Kurumsal,4,116826
59003,Antalya,Bireysel,4,136901
59004,Konya,Kurumsal,4,107838
59005,Izmir,Kurumsal,1,104780
59006,Izmir,Bireysel,3,58501
59007,Izmir,Bireysel,2,65955
59008,Ankara,Bireysel,3,62754
59009,Adana,Bireysel,1,95217
59010,Adana,Kurumsal,2,79155
59011,Antalya,KOBI,4,87598
59012,Antalya,Kurumsal,3,78838
59013,Konya,Bireysel,2,81045
59014,Bursa,Kurumsal,2,53646
59015,Konya,KOBI,1,105499
59016,Konya,Kurumsal,5,117503
59017,Bursa,Bireysel,2,101742
59018,Adana,KOBI,2,109122
59019,Antalya,Kurumsal,3,111626
59020,Adana,Kurumsal,4,110629
59021,Antalya,KOBI,2,121162
59022,Izmir,KOBI,4,129767
59023,Ankara,KOBI,2,139458
59024,Istanbul,Kurumsal,2,51856
59025,Adana,Bireysel,3,111679
59026,Izmir,Kurumsal,2,69748
59027,Istanbul,KOBI,5,135153
59028,Ankara,Bireysel,1,101651
59029,Adana,Bireysel,3,106908
59030,Izmir,Kurumsal,2,102930
59031,Istanbul,KOBI,4,105259
59032,Istanbul,Kurumsal,4,141183
59033,Adana,KOBI,3,130991
59034,Istanbul,Kurumsal,4,140111
59035,Bursa,Bireysel,5,95132
59036,Ankara,KOBI,3,46881
59037,Adana,Bireysel,5,118682
59038,Istanbul,Bireysel,4,72088
59039,Adana,KOBI,3,90948
59040,Ankara,KOBI,3,98446
59041,Izmir,Bireysel,4,100050
59042,Istanbul,KOBI,5,116094
59043,Ankara,Bireysel,3,76915
59044,Konya,Bireysel,5,115663
59045,Izmir,Kurumsal,3,95243
59046,Konya,Kurumsal,2,165053
59047,Adana,KOBI,2,60245
59048,Izmir,Kurumsal,2,103187
59049,Izmir,Bireysel,2,115371
59050,Bursa,Kurumsal,3,89719
59051,Ankara,KOBI,4,85654
59052,Konya,Kurumsal,3,133113
59053,Konya,Kurumsal,3,121024
59054,Antalya,Kurumsal,3,80030
59055,Istanbul,KOBI,3,62926
59056,Antalya,Kurumsal,3,114710
59057,Antalya,KOBI,4,108069
59058,Adana,Bireysel,4,114273
59059,Ankara,Bireysel,2,96719
59060,Bursa,Bireysel,3,121469
59061,Izmir,Bireysel,3,140009
59062,Antalya,Bireysel,5,138261
59063,Konya,Bireysel,2,79527
59064,Ankara,Kurumsal,3,162490
59065,Adana,Bireysel,3,116454
59066,Antalya,Bireysel,1,64337
59067,Ankara,KOBI,2,110933
59068,Bursa,Kurumsal,5,105737
59069,Istanbul,Kurumsal,4,97085
59070,Konya,KOBI,3,94915
59071,Istanbul,KOBI,4,117555
59072,Konya,Bireysel,1,117653
59073,Izmir,Bireysel,3,85333
59074,Bursa,Bireysel,3,86603
59075,Konya,Kurumsal,1,85624
59076,Ankara,Kurumsal,4,95630
59077,Istanbul,Bireysel,4,122161
59078,Ankara,Bireysel,3,130063
59079,Antalya,Bireysel,4,94642
59080,Istanbul,Kurumsal,4,127473
59081,Ankara,Kurumsal,3,111042
59082,Istanbul,KOBI,3,103326
59083,Antalya,Kurumsal,3,146688
59084,Konya,Kurumsal,3,108227
